CUI	               Name	               Odds ratio (ASD vs Non-psychiatric)	               Odds ratio (ASD vs Psychiatric)	               Frequency (%, positive, ASD)	               Frequency (%,negative, ASD)	               Frequency (%,positive, Non-psychiatric)	               Frequency (%,negative, Non-psychiatric)	               Frequency (%,positive, Psychiatric)	               Frequency (%,negative, Psychiatric)	               TUI
C3864039	bilateral astigmatism	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T047
C0449584	opacifications	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T080
C0313269	Increased haem-haem interaction	2.0	1.0	0.2336	0.0	0.2336	0.0	0.1168	0.0	T033
C0520890	Vascular resistance increased	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0019937	HORNER'S SYNDROME	2.0	1.0	0.2336	0.0	0.2336	0.0	0.1168	0.0	T047
C0003813	Sinus;arrhythmia	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T033
C0235710	Chest discomfort	2.0	2.0	0.2336	0.0	0.2336	0.2336	0.0	0.0	T184
C0015397	eye disorder	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T047
C3175637	I have a hard time waiting patiently for things I want	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0423572	pins needles	2.0	1.0	0.2336	0.0	0.2336	0.1168	0.0	0.0	T184
C2126036	small volume of diarrhea	2.0	0.5	0.2336	0.0	0.4673	0.0	0.1168	0.0	T184
C1563666	Dysarthria, Guttural	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T184
C0029266	Orientation, Mental	2.0	0.6667	0.2336	0.1168	0.3505	0.0	0.0	0.0	T041
C1313983	Acute contagious conjunctivitis	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C0238656	Ankle pain	2.0	0.5	0.2336	0.0	0.4673	0.1168	0.0	0.0	T184
C2080696	physical activity tolerance recently decreased	2.0	2.0	0.2336	0.0	0.1168	0.0	0.1168	0.1168	T033
C0511630	Identify concerns about health status	2.0	2.0	0.2336	0.0	0.0	0.1168	0.0	0.0	T058
C0497202	Abnormal ocular motility	2.0	0.6667	0.2336	0.0	0.3505	0.1168	0.0	0.1168	T033
C3552786	Some fragmented or disrupted Golgi	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T033
C0517496	health promotion behavior	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.1168	0.0	T033
C3280825	Impairment of gross and fine motor coordination	2.0	0.2222	0.2336	0.0	1.0514	0.0	0.0	0.0	T033
C3552157	Variable penetrance of these features	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0750280	changes visual	2.0	4.0	0.0	0.1168	0.1168	0.4673	0.0	0.2336	T033
C3151127	Gastroesophageal reflux in early infancy	2.0	1.0	0.2336	0.1168	0.2336	0.1168	0.0	0.0	T033
C0520962	Localised pain	2.0	2.0	0.2336	0.0	0.0	0.1168	0.1168	0.0	T184
C2128502	difficulty with fine manipulative tasks	2.0	1.0	0.2336	0.0	0.2336	0.1168	0.1168	0.0	T184
C3552645	Mild aortic dilatation (rare)	2.0	1.0	0.2336	0.1168	0.2336	0.0	0.0	0.0	T033
C0149671	urine dribble	2.0	2.0	0.2336	0.0	0.1168	0.0	0.1168	0.0	T033
C3476285	Ocular physical exam	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T058
C0018995	hemochromatosis	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C0362046	Prediabetes syndrome	2.0	0.3333	0.2336	0.0	0.7009	0.0	0.0	0.0	T047
C2371353	Producing messages in formal sign language	2.0	0.2	0.2336	0.0	1.1682	0.0	0.0	0.0	T054
C4065876	communication impairment in development of spoken language	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C0425507	Night cough absent	2.0	0.5	0.2336	0.1168	0.4673	0.0	0.0	0.0	T184
C0556323	Drinks with work colleagues	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C2063127	train collision with another train	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C0517103	Makes circular and horizontal strokes with crayon	2.0	1.3333	0.2336	0.0	0.3505	0.2336	0.1168	0.0	T033
C2986602	Chemical Imbalance	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0455938	Large adenoids	2.0	2.0	0.2336	0.0	0.0	0.1168	0.0	0.0	T033
C0014869	esophagitis peptic	2.0	0.25	0.2336	0.1168	0.9346	0.1168	0.1168	0.1168	T047
C0850347	effects of an artificial limb	2.0	2.0	0.2336	0.0	0.0	0.1168	0.0	0.0	T033
C0037278	Disease, Infectious Skin	2.0	4.0	0.2336	0.0	0.0	0.2336	0.0	0.0	T047
C0517085	Precise pincer grasp	2.0	0.4	0.2336	0.1168	0.5841	0.0	0.0	0.0	T033
C1268730	delayed growth and development	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C2008819	frequent thoughts of death	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T184
C1822151	Respect for personal perspectives	2.0	1.0	0.2336	0.1168	0.2336	0.0	0.0	0.0	T033
C0149707	Haemospermia	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0016812	FUNCTIONAL GASTROINTESTINAL COMPLAINT	2.0	1.0	0.2336	0.1168	0.2336	0.1168	0.0	0.0	T047
C0241726	Delayed ability to walk	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0871124	Prenatal Exposure	2.0	1.0	0.4673	0.2336	0.2336	0.0	0.0	0.0	T033
C0392678	swallowing problems	2.0	8.0	0.2336	0.0	0.1168	0.4673	0.0	0.1168	T184
C0021704	Intelligence	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T041
C2071111	bilateral pes planus	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C0312416	MORNING SICKNESS	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C0085614	Atrioventricular block, first degree	2.0	2.0	0.2336	0.1168	0.0	0.0	0.0	0.0	T047
C0743419	EKG CHANGE NEW	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0427143	crouched gait	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C1996959	Ulcer of genital labium	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C0442818	Raised	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T080
C0474411	Complex mannerisms - behaviour	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C3257991	Overall level of difficulty with these activities today	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C3842699	Getting dressed	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T056
C0585693	Difficulty washing own hair	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0564613	Perfectionistic character	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C1690585	Limited rightward eye movement	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C2736646	Occupational therapy - group minutes	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C2362324	Obesity, Pediatric	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C2097993	eye biopsy atypical lymphoid hyperplasia	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0017463	geriatric assessment	2.0	0.4444	0.4673	0.0	1.0514	0.0	0.2336	0.0	T058
C2881377	Refractive amblyopia, bilateral	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C3250401	novel influenza A	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C2711040	Borderline low	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T080
C0749135	SUICIDAL IDEATION NO ACTION	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.1168	T048
C2095565	discussed interactive games	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T058
C0741781	BREATH SOUND STRIDOR INSPIRATORY	2.0	2.0	0.2336	0.0	0.1168	0.0	0.1168	0.0	T033
C2127111	fluctuating loss of hearing	2.0	0.6667	0.2336	0.0	0.3505	0.1168	0.1168	0.0	T184
C3687424	Abnormal vocalization	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C2063150	watercraft accident causing submersion or drowning	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C2018004	speech articulation phonological process errors	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T033
C2728908	pain elicited in shoulder during bear hug test	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C1998912	Actual Tendency To Wander	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C1821965	Participation in curricular school activities	2.0	4.0	0.4673	0.1168	0.2336	0.2336	0.2336	0.0	T033
C1535374	Weight: [target discussed] or [loss advised]	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T058
C1442861	Black eye, NOS	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0338468	Tic Disorder, Vocal	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C2748809	Facial weakness (in some)	2.0	0.2222	0.2336	0.0	1.0514	0.0	0.0	0.0	T033
C0033036	atrial premature complex	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0562567	Ability to control aggression	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C1820628	Excessive giggling	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0231688	SHUFFLING GAIT	2.0	0.4	0.2336	0.0	0.5841	0.0	0.0	0.0	T033
C0560464	Does shuffle (finding)	2.0	0.4	0.4673	0.0	1.1682	0.0	0.2336	0.1168	T033
C0742985	debilitation	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.1168	0.0	T033
C0443299	separated	2.0	1.0	0.0	0.1168	0.0	0.0	0.0	0.2336	T080
C3843215	Slightly below	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C1387804	anxiety depression; persistent	2.0	0.6667	0.2336	0.0	0.3505	0.1168	0.0	0.0	T048
C0517871	Leisure behavior	2.0	0.6	0.2336	0.0	1.1682	0.3505	0.0	0.0	T056
C0009763	conjunctivitis	2.0	1.5	0.2336	0.0	0.4673	0.3505	0.1168	0.0	T047
C0521125	Preposition For	2.0	0.5455	0.2336	0.0	1.285	0.3505	0.1168	0.0	T080
C0042341	Varicocele	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C0393709	Isolated seizures	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C0233592	finger flicking	2.0	0.6667	0.2336	0.0	0.3505	0.1168	0.0	0.0	T048
C4012407	Ventricular hypertrophy, mild (noted in 1 patient)	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0517086	Points with index fingers	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0017574	gingivitis	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C2985306	Maternal Fever	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C0270850	IDIOPATHIC GENERALIZED EPILEPSY	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C0429313	Focal EEG pattern	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0242301	Furuncles	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0270271	Head lag in the newborn	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C2029747	headache preceded by vertigo	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C1319809	Many seizures a day	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0455842	Problem getting an erection	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C1319441	Body mass index 40+ - severely obese	2.0	1.0	0.2336	0.1168	0.2336	0.1168	0.0	0.0	T033
C0403445	Fechtner syndrome (disorder)	2.0	0.5	0.2336	0.0	0.4673	0.0	0.1168	0.0	T047
C2136040	currently in private school	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C1557275	Psychosis Including Hallucinations and Delusions, CTCAE	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C3808416	Learning and developmental delay (in some patients)	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C1398083	agitated; state	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T184
C0858960	Uremia primary symptoms	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0751409	extremity paresis upper	2.0	0.5	0.2336	0.0	0.4673	0.0	0.1168	0.0	T184
C0007682	CNS disorder (NOS)	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T047
C2128516	upper back pain causing inability to sleep	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C2165339	demonstrates decreased level of effort	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C0750173	Ventilator-Dependent Patient	2.0	0.4	0.2336	0.0	0.5841	0.1168	0.0	0.0	T101
C2220378	severe allergic reaction	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C4014850	Bilateral hyperopia	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0039483	Giant cell arteritis	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0023676	LIFE STYLE	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T054
C2239117	Prescription of drug (procedure)	2.0	0.5	0.2336	0.1168	0.4673	0.1168	0.0	0.0	T058
C2036219	stress test electrocardiogram: ST segment slope at rest	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0558083	Enthusiastic	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T041
C0022680	KIDNEY, POLYCYSTIC DISEASE	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0027709	Nephrocalcinoses	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T047
C1851813	Atrophic skin over ears	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C3842905	Think faster	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0079801	arts martial	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T056
C2919760	New sexual contact	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T033
C1545321	Hearing screen follow-up status	2.0	2.0	0.2336	0.0	0.0	0.0	0.1168	0.0	T033
C0815099	problem-solving skills	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T055
C0558173	Craving for non-food item	2.0	0.3333	0.2336	0.0	0.7009	0.0	0.0	0.0	T033
C0271355	Abducens Nerve Diseases	2.0	1.0	0.2336	0.1168	0.2336	0.1168	0.1168	0.1168	T047
C2004687	abnormality of walk intermittent	2.0	2.0	0.2336	0.1168	0.1168	0.0	0.0	0.0	T184
C0566121	Does communicate with different people	2.0	0.4	0.2336	0.0	0.5841	0.0	0.0	0.0	T033
C0086441	Hysterical Neuroses	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T048
C0851977	Gastrointestinal and abdominal pains (excl oral and throat)	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T184
C0426639	Incomplete passage of stool	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T184
C0158915	Exceptionally large baby (disorder)	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C3640719	Study Subject Withdrawal by Parent or Guardian	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C0518126	Stimulates emotional growth	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0343084	Capillary Leak Syndromes	2.0	0.2857	0.2336	0.0	0.8178	0.1168	0.1168	0.0	T047
C0271801	hypothyroidism central	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.1168	0.0	T047
C3841382	Rolled	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C3646472	reaction to severe stress	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T048
C0948240	Free thyroxine concentration decreased below normal	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T033
C0232488	Colic abdominal	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T033
C1533260	gastrointestinal; sensitivity (hyper)	2.0	4.0	0.2336	0.0	0.1168	0.2336	0.0	0.0	T047
C0945893	Bowel Function:behavior	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C0008780	Ciliary Motility Disorder	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T047
C3845662	Behavior present, not of recent onset	2.0	0.2857	0.2336	0.1168	0.8178	0.0	0.0	0.0	T033
C1960715	Allergy to dairy foods	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C1301603	Consistent and comparable level of care given across all settings	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C1510471	Vitamin deficiency, NOS	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T047
C0597535	Success	2.0	1.0	0.2336	0.0	0.2336	0.1168	0.1168	0.0	T054
C1821821	Participates in prescribed cardiac rehabilitation	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.1168	0.0	T058
C0547030	Visual Disturbance	2.0	1.0	0.2336	0.1168	0.2336	0.0	0.0	0.0	T033
C0849960	feeling hungry	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0456773	Loud first heart sound	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C1868696	Nail picking	2.0	0.6667	0.2336	0.1168	0.3505	0.0	0.0	0.0	T047
C3274796	Life Expectancy of an Individual	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T052
C0242992	chemical multiple sensitivity	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C2170456	repetition of two-syllable words	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0857073	cold feet hands	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C0026603	Motion sickness, NOS	2.0	2.0	0.2336	0.0	0.0	0.1168	0.1168	0.0	T047
C0858897	Speech and behavior delayed	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0078981	Cyst, Arachnoid	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T047
C0555972	toes infection	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T047
C0750558	Unlikely	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C3175859	Falling asleep in past 7D	2.0	2.0	0.2336	0.1168	0.1168	0.0	0.1168	0.0	T033
C0474331	visual behavior	2.0	0.5	0.4673	0.2336	0.4673	0.0	0.0	0.0	T055
C0578884	Cares for a relative	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0035579	Rickets NOS	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.1168	T047
C3697171	Disruptive vocalisation	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0424304	Inappropriate laughter	2.0	2.0	0.2336	0.1168	0.0	0.0	0.0	0.0	T033
C0517073	Shows interest in toys	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0920397	behavioral sensitization	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T041
C0026705	mucopolysaccharidosis ii	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C4028986	currently deployed flying high-performance aircraft	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C2165513	depression more in evening	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T184
C0678999	life skills	2.0	0.4	0.2336	0.1168	0.5841	0.0	0.0	0.0	T055
C1707391	Choose (action)	2.0	1.0	0.2336	0.1168	0.2336	0.1168	0.0	0.0	T052
C1709043	Missed dose	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0562449	Manageable behaviour	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0680727	mediation	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T054
C1534215	Clinical drug trial follow up visit	2.0	0.2857	0.2336	0.0	0.8178	0.0	0.0	0.0	T058
C2030420	hemiparetic gait	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0740392	Infarction, Middle Cerebral Artery	2.0	2.0	0.2336	0.0	0.2336	0.2336	0.1168	0.0	T047
C0272322	Severe hereditary factor VIII deficiency disease	2.0	2.0	0.2336	0.0	0.0	0.1168	0.0	0.0	T047
C0150571	Equipment monitoring (regime/therapy)	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T058
C1843583	Provoked by crying or emotional upset	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C2228514	the examiner's reaction to the patient	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C0812426	KIDNEY PROBLEM	2.0	2.0	0.2336	0.0	0.1168	0.0	0.1168	0.1168	T184
C1446377	Mental health problem	2.0	2.0	0.2336	0.0	0.0	0.0	0.1168	0.0	T033
C3257968	Other language	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C0476544	very low level personal hygiene	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C4062658	Increase in stress level	2.0	1.0	0.2336	0.1168	0.2336	0.0	0.1168	0.0	T033
C2231903	generalized skin crust including palms	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T184
C2126425	neck pain increased by eating	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C1444221	Patient transfer management	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T058
C0562618	Smashing up furniture	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C4035662	General interpersonal interactions	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0240188	LIGHT STIMULATION	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C3843165	Negatively (concerned, annoyed, irritated, critical)	2.0	2.0	0.2336	0.1168	0.1168	0.0	0.0	0.0	T033
C1862920	Excessive chewing/mouthing behaviors	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C3149613	Learning difficulties (in some patients)	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C0337634	Fear of oncoming retirement	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T055
C1619754	Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, [eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities]), by physician or other qualified health care professional, both face-to-face time with the patient and time interpreting test results and preparing the report; first hour	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T058
C0392348	ideation	2.0	0.3333	0.0	0.3505	0.3505	0.3505	0.0	0.7009	T041
C0375834	Observation for suspected neurological conditions	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C0349261	Other sexual dysfunction, not caused by organic disorder or disease	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T048
C0437945	On examination - a rash	2.0	2.0	0.2336	0.0	0.1168	0.0	0.1168	0.0	T033
C0741956	CARE FACILITY NURSING HOME DEADLINE	2.0	2.0	0.2336	0.0	0.1168	0.0	0.1168	0.0	T033
C0042847	VITAMIN B 12 DEFICIENCY	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T047
C1821302	Slowing of thought processes	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C1867893	Breech position	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C3258472	premutation+full mutation	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T033
C2030329	heightened startle reflex	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C0151827	eye pain	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T184
C3826004	Medical screening	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T058
C0742438	CLONIDINE ALLERGY PATCH	2.0	0.5	0.2336	0.0	0.9346	0.2336	0.0	0.0	T047
C0562716	hitting self	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T048
C0424561	Bleeds profusely	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T033
C0848909	concern about the appearance of the nail(s)	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T041
C0811823	Promote parent participation in feeding	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T058
C0423630	Has a sore throat	2.0	0.2857	0.2336	0.1168	0.8178	0.1168	0.1168	0.0	T184
C4014849	Bilateral decreased axial length	2.0	2.0	0.2336	0.0	0.1168	0.1168	0.0	0.0	T033
C0234979	Dysdiadochokinesis	2.0	1.0	0.0	0.1168	0.0	0.1168	0.0	0.2336	T184
C1456522	Evaluating Health Information	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T041
C0234648	Non-rhythmic abnormal eye movement, NOS	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0423571	Abnormal sensation	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C1820705	Inappropriate aggressive behavior	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0001726	Symptoms, Affective	2.0	0.5	0.2336	0.1168	0.4673	0.0	0.0	0.0	T184
C2134609	reported bite on fingernail	2.0	2.0	0.2336	0.0	0.0	0.0	0.0	0.0	T033
C4016852	AUDITORY NEUROPATHY, AUTOSOMAL RECESSIVE, 1, TEMPERATURE-SENSITIVE	2.0	0.6667	0.2336	0.0	0.3505	0.0	0.0	0.0	T033
C0012625	Disclosure	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T055
C2202996	weakness in right arm	2.0	2.0	0.2336	0.0	0.0	0.0	0.1168	0.0	T184
C0159028	General symptoms	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T184
C1096412	Sleep study abnormal	2.0	0.2857	0.2336	0.0	0.8178	0.0	0.0	0.0	T033
C0429585	Finding of refraction measurement	2.0	1.0	0.2336	0.0	0.2336	0.0	0.0	0.0	T033
C3806899	Progressive breathing difficulty	2.0	0.4	0.2336	0.1168	0.5841	0.0	0.1168	0.0	T033
C0580434	Serum TSH level abnormal	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0023974	Loneliness	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.1168	T033
C0744027	FINGER ROM DECREASED	2.0	0.6667	0.2336	0.0	0.3505	0.1168	0.1168	0.1168	T033
C1849089	Broad forehead	2.0	0.5	0.2336	0.0	0.4673	0.1168	0.0	0.0	T033
C0430758	Dynamic extension test response (observable entity)	2.0	0.5	0.2336	0.0	0.4673	0.0	0.0	0.0	T033
C0040437	Tooth eruption, NOS	2.0	2.0	0.2336	0.0	0.1168	0.0	0.0	0.0	T033
C0566093	Difficulty maintaining conversation	2.0	0.2857	0.2336	0.0	0.8178	0.0	0.0	0.0	T033
